 
  Impact-EELS Intensity
 
  All energies in meV
 
  High-symmetry points and/or path breaks detected at the following q_idxs:
    1   350   474   845  1147  1394  1569 

  The path spacings (in inverse Angstrom) between these points are:
    4.9858E-03    4.9633E-03    4.9903E-03    4.9902E-03    4.9830E-03    4.9719E-03
 
 
  q_idx    mode_idx      Energy               I_eels
 1402         4       124.683695        0.106063852397E-05
 1402         5       121.608628        0.600246043489E-05
 1402         6       107.953139        0.823951159116E-06
 1403         1       119.303017        0.384171013665E-07
 1403         2        96.025115        0.138770879871E-05
 1403         3        99.439860        0.552207240087E-06
 1403         4       124.683973        0.108398246622E-05
 1403         5       121.756501        0.603517461050E-05
 1403         6       107.966108        0.813752131780E-06
 1404         1       119.182751        0.382459841163E-07
 1404         2        96.002804        0.135161578723E-05
 1404         3        99.411175        0.518456678396E-06
 1404         4       124.684279        0.110709447119E-05
 1404         5       121.905751        0.606614968046E-05
 1404         6       107.980538        0.802574875570E-06
 1405         1       119.064137        0.382637894479E-07
 1405         2        95.978233        0.131695151751E-05
 1405         3        99.379548        0.486285308017E-06
 1405         4       124.684611        0.112994337483E-05
 1405         5       122.056322        0.609551210849E-05
 1405         6       107.996409        0.790468187174E-06
 1406         1       118.947202        0.383997182209E-07
 1406         2        95.951426        0.128366031102E-05
 1406         3        99.345001        0.455644024534E-06
 1406         4       124.684967        0.115251625994E-05
 1406         5       122.208162        0.612339212568E-05
 1406         6       108.013698        0.777473930446E-06
 1407         1       118.831967        0.386146649743E-07
 1407         2        95.922412        0.125174590185E-05
 1407         3        99.307560        0.426513918979E-06
 1407         4       124.685346        0.117478328425E-05
 1407         5       122.361229        0.614983305027E-05
 1407         6       108.032381        0.763647088056E-06
 1408         1       118.718446        0.388848994893E-07
 1408         2        95.891220        0.122114782271E-05
 1408         3        99.267251        0.398843259844E-06
 1408         4       124.685746        0.119673172516E-05
 1408         5       122.515478        0.617492043420E-05
 1408         6       108.052431        0.749033945188E-06
 1409         1       118.606651        0.391974503619E-07
 1409         2        95.857881        0.119184845342E-05
 1409         3        99.224103        0.372601789199E-06
 1409         4       124.686165        0.121833693199E-05
 1409         5       122.670871        0.619868867337E-05
 1409         6       108.073821        0.733691252927E-06
 1410         1       118.496588        0.395451172219E-07
 1410         2        95.822428        0.116382636278E-05
 1410         3        99.178148        0.347756850750E-06
 1410         4       124.686601        0.123957540118E-05
 1410         5       122.827368        0.622116852187E-05
 1410         6       108.096523        0.717677920136E-06
 1411         1       118.388263        0.399228639635E-07
 1411         2        95.784895        0.113701594042E-05
 1411         3        99.129420        0.324254294088E-06
 1411         4       124.687050        0.126043486453E-05
 1411         5       122.984931        0.624242896899E-05
 1411         6       108.120506        0.701044717594E-06
 1412         1       118.281678        0.403294447415E-07
 1412         2        95.745319        0.111140539530E-05
 1412         3        99.077951        0.302065850891E-06
 1412         4       124.687512        0.128088955337E-05
 1412         5       123.143523        0.626248374603E-05
 1412         6       108.145738        0.683856294858E-06
 1413         1       118.176834        0.407631173711E-07
 1413         2        95.703737        0.108692705824E-05
 1413         3        99.023781        0.281136702136E-06
 1413         4       124.687983        0.130092760282E-05
 1413         5       123.303107        0.628139905032E-05
 1413         6       108.172188        0.666164975842E-06
 1414         1       118.073729        0.412246800008E-07
 1414         2        95.660187        0.106356503492E-05
 1414         3        98.966947        0.261436270177E-06
 1414         4       124.688462        0.132052515647E-05
 1414         5       123.463645        0.629918852627E-05
 1414         6       108.199822        0.648036920224E-06
 1415         1       117.972360        0.417134965252E-07
 1415         2        95.614709        0.104125065124E-05
 1415         3        98.907490        0.242909748560E-06
 1415         4       124.688945        0.133967082716E-05
 1415         5       123.625101        0.631591712876E-05
 1415         6       108.228606        0.629524902572E-06
 1416         1       117.872721        0.422305104060E-07
 1416         2        95.567343        0.101995300214E-05
 1416         3        98.845452        0.225519724167E-06
 1416         4       124.689430        0.135834518910E-05
 1416         5       123.787439        0.633161137406E-05
 1416         6       108.258505        0.610691846136E-06
 1417         1       117.774804        0.427767392666E-07
 1417         2        95.518132        0.999639524230E-06
 1417         3        98.780877        0.209227791325E-06
 1417         4       124.689914        0.137653028838E-05
 1417         5       123.950623        0.634629852079E-05
 1417         6       108.289484        0.591600382414E-06
 1418         1       117.678600        0.433516680925E-07
 1418         2        95.467118        0.980241824005E-06
 1418         3        98.713811        0.193980279978E-06
 1418         4       124.690396        0.139421559579E-05
 1418         5       124.114616        0.636004210347E-05
 1418         6       108.321506        0.572302092168E-06
 1419         1       117.584100        0.439566302583E-07
 1419         2        95.414344        0.961738562696E-06
 1419         3        98.644300        0.179743895744E-06
 1419         4       124.690871        0.141138263422E-05
 1419         5       124.279384        0.637285723715E-05
 1419         6       108.354535        0.552861567071E-06
 1420         1       117.491291        0.445907840463E-07
 1420         2        95.359853        0.944062570561E-06
 1420         3        98.572394        0.166466356016E-06
 1420         4       124.691339        0.142802152652E-05
 1420         5       124.444890        0.638480631358E-05
 1420         6       108.388534        0.533328509659E-06
 1421         1       117.400159        0.452551116474E-07
 1421         2        95.303691        0.927191989015E-06
 1421         3        98.498141        0.154114311125E-06
 1421         4       124.691795        0.144411615725E-05
 1421         5       124.611100        0.639590465457E-05
 1421         6       108.423466        0.513765057995E-06
 1422         1       117.310690        0.459483154846E-07
 1422         2        95.245901        0.911061554616E-06
 1422         3        98.421595        0.142637278429E-06
 1422         4       124.692239        0.145965735825E-05
 1422         5       124.777978        0.640621324939E-05
 1422         6       108.459295        0.494218320481E-06
 1423         1       117.222867        0.466704054308E-07
 1423         2        95.186530        0.895639373741E-06
 1423         3        98.342806        0.131998473917E-06
 1423         4       124.692666        0.147463236297E-05
 1423         5       124.945489        0.641575828452E-05
 1423         6       108.495982        0.474743929282E-06
 1424         1       117.136673        0.474211680498E-07
 1424         2        95.125621        0.880893465079E-06
 1424         3        98.261829        0.122161106560E-06
 1424         4       124.693075        0.148903009854E-05
 1424         5       125.113598        0.642456606336E-05
 1424         6       108.533491        0.455395474418E-06
 1425         1       117.052089        0.481985350958E-07
 1425         2        95.063222        0.866762410046E-06
 1425         3        98.178718        0.113077994911E-06
 1425         4       124.693464        0.150284256079E-05
 1425         5       125.282272        0.643269501746E-05
 1425         6       108.571785        0.436215132668E-06
 1426         1       116.969095        0.490023379752E-07
 1426         2        94.999377        0.853226103447E-06
 1426         3        98.093530        0.104717558144E-06
 1426         4       124.693830        0.151605992636E-05
 1426         5       125.451476        0.644015949775E-05
 1426         6       108.610826        0.417255576999E-06
 1427         1       116.887671        0.498299940300E-07
 1427         2        94.934132        0.840226173519E-06
 1427         3        98.006321        0.970351087693E-07
 1427         4       124.694171        0.152867502418E-05
 1427         5       125.621177        0.644701594389E-05
 1427         6       108.650579        0.398555193546E-06
 1428         1       116.807795        0.506808770211E-07
 1428         2        94.867533        0.827744101515E-06
 1428         3        97.917148        0.900003432713E-07
 1428         4       124.694485        0.154068066098E-05
 1428         5       125.791340        0.645327782035E-05
 1428         6       108.691006        0.380161914304E-06
 1429         1       116.729445        0.515519176580E-07
 1429         2        94.799626        0.815724808135E-06
 1429         3        97.826070        0.835712227062E-07
 1429         4       124.694770        0.155207053625E-05
 1429         5       125.961933        0.645899941684E-05
 1429         6       108.732073        0.362110075295E-06
 1430         1       116.652596        0.524414984591E-07
 1430         2        94.730456        0.804142756038E-06
 1430         3        97.733145        0.777161873214E-07
 1430         4       124.695025        0.156283945699E-05
 1430         5       126.132922        0.646420309134E-05
 1430         6       108.773742        0.344440069576E-06
 1431         1       116.577226        0.533478237365E-07
 1431         2        94.660068        0.792973112937E-06
 1431         3        97.638434        0.724042100009E-07
 1431         4       124.695247        0.157298402832E-05
 1431         5       126.304275        0.646891084736E-05
 1431         6       108.815980        0.327189395299E-06
 1432         1       116.503309        0.542671825973E-07
 1432         2        94.588508        0.782165988348E-06
 1432         3        97.541996        0.675973836268E-07
 1432         4       124.695435        0.158249930606E-05
 1432         5       126.475960        0.647317352610E-05
 1432         6       108.858751        0.310386057384E-06
 1433         1       116.430820        0.551980052139E-07
 1433         2        94.515820        0.771708055803E-06
 1433         3        97.443892        0.632694444087E-07
 1433         4       124.695587        0.159138481794E-05
 1433         5       126.647945        0.647700149503E-05
 1433         6       108.902022        0.294064886483E-06
 1434         1       116.359734        0.561362292788E-07
 1434         2        94.442050        0.761552924788E-06
 1434         3        97.344182        0.593852689739E-07
 1434         4       124.695703        0.159963655066E-05
 1434         5       126.820198        0.648044320568E-05
 1434         6       108.945758        0.278249630802E-06
 1435         1       116.290025        0.570800217371E-07
 1435         2        94.367240        0.751689598631E-06
 1435         3        97.242927        0.559204032476E-07
 1435         4       124.695781        0.160725673078E-05
 1435         5       126.992687        0.648350756193E-05
 1435         6       108.989927        0.262969662434E-06
 1436         1       116.221666        0.580250396871E-07
 1436         2        94.291435        0.742075140914E-06
 1436         3        97.140188        0.528424804545E-07
 1436         4       124.695821        0.161424228751E-05
 1436         5       127.165382        0.648624057469E-05
 1436         6       109.034496        0.248244530092E-06
 1437         1       116.154630        0.589686438532E-07
 1437         2        94.214678        0.732692948897E-06
 1437         3        97.036026        0.501269484675E-07
 1437         4       124.695821        0.162059593285E-05
 1437         5       127.338251        0.648865880658E-05
 1437         6       109.079434        0.234096802446E-06
 1438         1       116.088892        0.599081471167E-07
 1438         2        94.137012        0.723527359030E-06
 1438         3        96.930503        0.477499825716E-07
 1438         4       124.695781        0.162632213789E-05
 1438         5       127.511266        0.649077819846E-05
 1438         6       109.124709        0.220546014884E-06
 1439         1       116.024424        0.608389288281E-07
 1439         2        94.058479        0.714540419521E-06
 1439         3        96.823679        0.456832222410E-07
 1439         4       124.695700        0.163141924751E-05
 1439         5       127.684395        0.649264114311E-05
 1439         6       109.170292        0.207605649372E-06
 1440         1       115.961199        0.617588433745E-07
 1440         2        93.979122        0.705727000941E-06
 1440         3        96.715615        0.439068445650E-07
 1440         4       124.695579        0.163589612922E-05
 1440         5       127.857608        0.649425253891E-05
 1440         6       109.216152        0.195291632955E-06
 1441         1       115.899190        0.626631826631E-07
 1441         2        93.898981        0.697052291846E-06
 1441         3        96.606371        0.423950354211E-07
 1441         4       124.695417        0.163975206088E-05
 1441         5       128.030878        0.649565239039E-05
 1441         6       109.262261        0.183613623070E-06
 1442         1       115.838372        0.635498191710E-07
 1442         2        93.818098        0.688513405294E-06
 1442         3        96.496008        0.411297845306E-07
 1442         4       124.695215        0.164299847619E-05
 1442         5       128.204174        0.649684395538E-05
 1442         6       109.308590        0.172582412925E-06
 1443         1       115.778716        0.644140338153E-07
 1443         2        93.736512        0.680078490684E-06
 1443         3        96.384585        0.400877010727E-07
 1443         4       124.694972        0.164563557560E-05
 1443         5       128.377467        0.649786490227E-05
 1443         6       109.355112        0.162204049368E-06
 1444         1       115.720198        0.652531159636E-07
 1444         2        93.654264        0.671739500756E-06
 1444         3        96.272162        0.392511395209E-07
 1444         4       124.694690        0.164767367656E-05
 1444         5       128.550730        0.649872546213E-05
 1444         6       109.401800        0.152484284313E-06
 1445         1       115.662789        0.660644505086E-07
 1445         2        93.571391        0.663489248160E-06
 1445         3        96.158796        0.386031684774E-07
 1445         4       124.694368        0.164912468907E-05
 1445         5       128.723934        0.649943519245E-05
 1445         6       109.448628        0.143426139561E-06
 1446         1       115.606466        0.668434374382E-07
 1446         2        93.487933        0.655299953201E-06
 1446         3        96.044547        0.381237741141E-07
 1446         4       124.694008        0.164999014993E-05
 1446         5       128.897052        0.650002840697E-05
 1446         6       109.495571        0.135030693285E-06
 1447         1       115.551202        0.675883301151E-07
 1447         2        93.403927        0.647173837837E-06
 1447         3        95.929472        0.377991949492E-07
 1447         4       124.693611        0.165028753166E-05
 1447         5       129.070056        0.650050430308E-05
 1447         6       109.542603        0.127296895960E-06
 1448         1       115.496971        0.682946899241E-07
 1448         2        93.319411        0.639085589229E-06
 1448         3        95.813627        0.376114859519E-07
 1448         4       124.693178        0.165001922648E-05
 1448         5       129.242918        0.650089506181E-05
 1448         6       109.589702        0.120222830672E-06
 1449         1       115.443751        0.689610403361E-07
 1449         2        93.234419        0.631039227726E-06
 1449         3        95.697069        0.375484398757E-07
 1449         4       124.692711        0.164920493241E-05
 1449         5       129.415612        0.650119833612E-05
 1449         6       109.636843        0.113803187313E-06
 1450         1       115.391514        0.695831615548E-07
 1450         2        93.148989        0.623011702420E-06
 1450         3        95.579852        0.375940307838E-07
 1450         4       124.692210        0.164784784818E-05
 1450         5       129.588112        0.650144424156E-05
 1450         6       109.684005        0.108033315885E-06
 1451         1       115.340240        0.701591517229E-07
 1451         2        93.063155        0.615001856999E-06
 1451         3        95.462031        0.377364832613E-07
 1451         4       124.691678        0.164596498616E-05
 1451         5       129.760390        0.650163711288E-05
 1451         6       109.731166        0.102905033316E-06
 1452         1       115.289903        0.706873097643E-07
 1452         2        92.976951        0.607009188173E-06
 1452         3        95.343659        0.379646306717E-07
 1452         4       124.691116        0.164357466729E-05
 1452         5       129.932421        0.650178066141E-05
 1452         6       109.778305        0.984079661496E-07
 1453         1       115.240481        0.711638330111E-07
 1453         2        92.890411        0.599013665988E-06
 1453         3        95.224788        0.382650485616E-07
 1453         4       124.690526        0.164068120453E-05
 1453         5       130.104178        0.650190214928E-05
 1453         6       109.825402        0.945338599967E-07
 1454         1       115.191951        0.715881403570E-07
 1454         2        92.803568        0.591023158495E-06
 1454         3        95.105471        0.386290037369E-07
 1454         4       124.689911        0.163730927936E-05
 1454         5       130.275637        0.650199563360E-05
 1454         6       109.872437        0.912681087071E-07
 1455         1       115.144293        0.719567532351E-07
 1455         2        92.716453        0.583019416290E-06
 1455         3        94.985757        0.390446263846E-07
 1455         4       124.689273        0.163346387497E-05
 1455         5       130.446772        0.650208659794E-05
 1455         6       109.919392        0.886003821244E-07
 1456         1       115.097484        0.722695112610E-07
 1456         2        92.629098        0.575011583177E-06
 1456         3        94.865696        0.395044061863E-07
 1456         4       124.688614        0.162917139386E-05
 1456         5       130.617557        0.650216779928E-05
 1456         6       109.966248        0.865129277943E-07
 1457         1       115.051505        0.725232867144E-07
 1457         2        92.541533        0.566983012774E-06
 1457         3        94.745337        0.399978912571E-07
 1457         4       124.687936        0.162443742169E-05
 1457         5       130.787968        0.650226303627E-05
 1457         6       110.012987        0.849935973091E-07
 1458         1       115.006335        0.727175391090E-07
 1458         2        92.453789        0.558937504495E-06
 1458         3        94.624726        0.405178848323E-07
 1458         4       124.687242        0.161928422230E-05
 1458         5       130.957980        0.650237165525E-05
 1458         6       110.059594        0.840239247201E-07
 1459         1       114.961955        0.728519733396E-07
 1459         2        92.365894        0.550879282579E-06
 1459         3        94.503909        0.410576733097E-07
 1459         4       124.686535        0.161373498170E-05
 1459         5       131.127569        0.650249252741E-05
 1459         6       110.106051        0.835839035972E-07
 1460         1       114.918346        0.729240178529E-07
 1460         2        92.277877        0.542793793631E-06
 1460         3        94.382933        0.416086909823E-07
 1460         4       124.685818        0.160779606269E-05
 1460         5       131.296709        0.650264712741E-05
 1460         6       110.152344        0.836591259535E-07
 1461         1       114.875490        0.729346331609E-07
 1461         2        92.189765        0.534692759164E-06
 1461         3        94.261840        0.421660873853E-07
 1461         4       124.685092        0.160149739075E-05
 1461         5       131.465377        0.650282538118E-05
 1461         6       110.198457        0.842254502403E-07
 1462         1       114.833369        0.728816268801E-07
 1462         2        92.101586        0.526562835687E-06
 1462         3        94.140673        0.427224052436E-07
 1462         4       124.684361        0.159484574619E-05
 1462         5       131.633549        0.650304736337E-05
 1462         6       110.244376        0.852672633524E-07
 1463         1       114.791967        0.727664104114E-07
 1463         2        92.013364        0.518416543864E-06
 1463         3        94.019475        0.432737095978E-07
 1463         4       124.683629        0.158787212557E-05
 1463         5       131.801202        0.650330200692E-05
 1463         6       110.290089        0.867584622390E-07
 1464         1       114.751266        0.725871676757E-07
 1464         2        91.925125        0.510241608614E-06
 1464         3        93.898284        0.438135419339E-07
 1464         4       124.682897        0.158058364236E-05
 1464         5       131.968310        0.650360809027E-05
 1464         6       110.335580        0.886824603670E-07
 1465         1       114.711251        0.723448677207E-07
 1465         2        91.836895        0.502045044142E-06
 1465         3        93.777142        0.443380969490E-07
 1465         4       124.682168        0.157300592193E-05
 1465         5       132.134851        0.650396112789E-05
 1465         6       110.380839        0.910143414221E-07
 1466         1       114.671907        0.720407086004E-07
 1466         2        91.748697        0.493834078440E-06
 1466         3        93.656086        0.448439376056E-07
 1466         4       124.681447        0.156516506810E-05
 1466         5       132.300801        0.650435632699E-05
 1466         6       110.425853        0.937283327910E-07
 1467         1       114.633219        0.716734188578E-07
 1467         2        91.660553        0.485597808559E-06
 1467         3        93.535152        0.453259163055E-07
 1467         4       124.680735        0.155706853189E-05
 1467         5       132.466138        0.650481070415E-05
 1467         6       110.470611        0.968068019517E-07
 1468         1       114.595173        0.712454729227E-07
 1468         2        91.572487        0.477350240021E-06
 1468         3        93.414377        0.457820563193E-07
 1468         4       124.680035        0.154874910698E-05
 1468         5       132.630837        0.650531117241E-05
 1468         6       110.515102        0.100220206623E-06
 1469         1       114.557755        0.707559406629E-07
 1469         2        91.484520        0.469081243664E-06
 1469         3        93.293796        0.462079706294E-07
 1469         4       124.679351        0.154021435026E-05
 1469         5       132.794876        0.650587371178E-05
 1469         6       110.559315        0.103950480150E-06
 1470         1       114.520952        0.702076775457E-07
 1470         2        91.396673        0.460805229349E-06
 1470         3        93.173441        0.466023458138E-07
 1470         4       124.678685        0.153149740577E-05
 1470         5       132.958232        0.650648458076E-05
 1470         6       110.603242        0.107967276775E-06
 1471         1       114.484752        0.696000721846E-07
 1471         2        91.308966        0.452512743565E-06
 1471         3        93.053346        0.469614735848E-07
 1471         4       124.678040        0.152260585190E-05
 1471         5       133.120882        0.650715881535E-05
 1471         6       110.646872        0.112252294847E-06
 1472         1       114.449142        0.689354048562E-07
 1472         2        91.221420        0.444212597086E-06
 1472         3        92.933542        0.472839760158E-07
 1472         4       124.677420        0.151356651991E-05
 1472         5       133.282802        0.650788927545E-05
 1472         6       110.690197        0.116777870752E-06
 1473         1       114.414111        0.682161248657E-07
 1473         2        91.134052        0.435913638787E-06
 1473         3        92.814059        0.475687469221E-07
 1473         4       124.676825        0.150440625573E-05
 1473         5       133.443972        0.650866868534E-05
 1473         6       110.733208        0.121516148945E-06
 1474         1       114.379648        0.674420472454E-07
 1474         2        91.046882        0.427607261079E-06
 1474         3        92.694926        0.478129578831E-07
 1474         4       124.676260        0.149513248123E-05
 1474         5       133.604367        0.650951081054E-05
 1474         6       110.775899        0.126448826888E-06
 1475         1       114.345741        0.666168258324E-07
 1475         2        90.959927        0.419308470715E-06
 1475         3        92.576172        0.480166921001E-07
 1475         4       124.675727        0.148577829365E-05
 1475         5       133.763965        0.651040072788E-05
 1475         6       110.818260        0.131544912728E-06
 1476         1       114.312381        0.657405217678E-07
 1476         2        90.873204        0.411009127413E-06
 1476         3        92.457824        0.481776247092E-07
 1476         4       124.675227        0.147635089848E-05
 1476         5       133.922745        0.651135145298E-05
 1476         6       110.860285        0.136786322968E-06
 1477         1       114.279558        0.648170372132E-07
 1477         2        90.786730        0.402724327565E-06
 1477         3        92.339907        0.482963031372E-07
 1477         4       124.674765        0.146688300700E-05
 1477         5       134.080682        0.651234775099E-05
 1477         6       110.901968        0.142142324518E-06
 1478         1       114.247263        0.638466467717E-07
 1478         2        90.700521        0.394446326997E-06
 1478         3        92.222448        0.483708462075E-07
 1478         4       124.674341        0.145738151426E-05
 1478         5       134.237756        0.651340197719E-05
 1478         6       110.943301        0.147595217064E-06
 1479         1       114.215485        0.628325226591E-07
 1479         2        90.614592        0.386184632637E-06
 1479         3        92.105469        0.484015552537E-07
 1479         4       124.673958        0.144787224747E-05
 1479         5       134.393943        0.651450547589E-05
 1479         6       110.984280        0.153117959016E-06
 1480         1       114.184217        0.617779224815E-07
 1480         2        90.528958        0.377948644615E-06
 1480         3        91.988996        0.483889223531E-07
 1480         4       124.673617        0.143838059597E-05
 1480         5       134.549222        0.651564959624E-05
 1480         6       111.024898        0.158683917984E-06
 1481         1       114.153451        0.606833776565E-07
 1481         2        90.443634        0.369731095386E-06
 1481         3        91.873051        0.483316318425E-07
 1481         4       124.673322        0.142891281871E-05
 1481         5       134.703570        0.651684584003E-05
 1481         6       111.065150        0.164276250175E-06
 1482         1       114.123177        0.595532173593E-07
 1482         2        90.358633        0.361546987854E-06
 1482         3        91.757654        0.482311832848E-07
 1482         4       124.673073        0.141949980398E-05
 1482         5       134.856965        0.651807853855E-05
 1482         6       111.105032        0.169866050622E-06
 1483         1       114.093390        0.583881016556E-07
 1483         2        90.273969        0.353389307540E-06
 1483         3        91.642828        0.480865771712E-07
 1483         4       124.672872        0.141014728112E-05
 1483         5       135.009386        0.651935871699E-05
 1483         6       111.144539        0.175437219791E-06
 1484         1       114.064080        0.571924521708E-07
 1484         2        90.189656        0.345272903854E-06
 1484         3        91.528592        0.478996180709E-07
 1484         4       124.672721        0.140088508442E-05
 1484         5       135.160808        0.652067067662E-05
 1484         6       111.183665        0.180962015806E-06
 1485         1       114.035241        0.559670240089E-07
 1485         2        90.105705        0.337190968593E-06
 1485         3        91.414966        0.476695793315E-07
 1485         4       124.672620        0.139171833866E-05
 1485         5       135.311212        0.652202499509E-05
 1485         6       111.222409        0.186425207398E-06
 1486         1       114.006866        0.547153744882E-07
 1486         2        90.022130        0.329152876140E-06
 1486         3        91.301969        0.473978594189E-07
 1486         4       124.672571        0.138266981534E-05
 1486         5       135.460575        0.652341245167E-05
 1486         6       111.260764        0.191803239079E-06
 1487         1       113.978949        0.534410595119E-07
 1487         2        89.938943        0.321167775441E-06
 1487         3        91.189619        0.470859781837E-07
 1487         4       124.672575        0.137376144967E-05
 1487         5       135.608874        0.652482397170E-05
 1487         6       111.298729        0.197073457300E-06
 1488         1       113.951483        0.521449166219E-07
 1488         2        89.856154        0.313229089333E-06
 1488         3        91.077933        0.467335446609E-07
 1488         4       124.672633        0.136499732330E-05
 1488         5       135.756089        0.652626959969E-05
 1488         6       111.336299        0.202222141356E-06
 1489         1       113.924462        0.508314093633E-07
 1489         2        89.773776        0.305351044465E-06
 1489         3        90.966928        0.463429558791E-07
 1489         4       124.672745        0.135640390017E-05
 1489         5       135.902196        0.652773385998E-05
 1489         6       111.373471        0.207225386859E-06
 1490         1       113.897880        0.495013925411E-07
 1490         2        89.691821        0.297527175463E-06
 1490         3        90.856622        0.459140002537E-07
 1490         4       124.672912        0.134798448253E-05
 1490         5       136.047175        0.652922649578E-05
 1490         6       111.410243        0.212070600061E-06
 1491         1       113.871732        0.481592756395E-07
 1491         2        89.610298        0.289771375092E-06
 1491         3        90.747030        0.454492492145E-07
 1491         4       124.673133        0.133976393657E-05
 1491         5       136.191004        0.653073223300E-05
 1491         6       111.446613        0.216735732154E-06
 1492         1       113.846012        0.468059030243E-07
 1492         2        89.529220        0.282077260094E-06
 1492         3        90.638167        0.449486385312E-07
 1492         4       124.673411        0.133174472596E-05
 1492         5       136.333660        0.653226055599E-05
 1492         6       111.482576        0.221209399263E-06
 1493         1       113.820715        0.454447350115E-07
 1493         2        89.448596        0.274453465452E-06
 1493         3        90.530050        0.444142012976E-07
 1493         4       124.673743        0.132394488597E-05
 1493         5       136.475122        0.653380244949E-05
 1493         6       111.518131        0.225473730217E-06
 1494         1       113.795835        0.440791548133E-07
 1494         2        89.368438        0.266908311134E-06
 1494         3        90.422693        0.438480309775E-07
 1494         4       124.674131        0.131638131658E-05
 1494         5       136.615369        0.653534915975E-05
 1494         6       111.553276        0.229512113860E-06
 1495         1       113.771368        0.427099444839E-07
 1495         2        89.288757        0.259435492398E-06
 1495         3        90.316110        0.432502306087E-07
 1495         4       124.674574        0.130905514203E-05
 1495         5       136.754379        0.653690985486E-05
 1495         6       111.588008        0.233315106704E-06
 1496         1       113.747309        0.413412237068E-07
 1496         2        89.209562        0.252047894064E-06
 1496         3        90.210317        0.426236671513E-07
 1496         4       124.675071        0.130198671626E-05
 1496         5       136.892130        0.653846997360E-05
 1496         6       111.622326        0.236865922932E-06
 1497         1       113.723654        0.399737056034E-07
 1497         2        89.130865        0.244739239192E-06
 1497         3        90.105327        0.419685226625E-07
 1497         4       124.675622        0.129517622070E-05
 1497         5       137.028601        0.654003852863E-05
 1497         6       111.656228        0.240156478473E-06
 1498         1       113.700397        0.386113405995E-07
 1498         2        89.052676        0.237521953515E-06
 1498         3        90.001154        0.412877307932E-07
 1498         4       124.676226        0.128864204305E-05
 1498         5       137.163771        0.654160130981E-05
 1498         6       111.689711        0.243172284842E-06
 1499         1       113.677535        0.372547541629E-07
 1499         2        88.975006        0.230389770926E-06
 1499         3        89.897813        0.405815295267E-07
 1499         4       124.676882        0.128238339740E-05
 1499         5       137.297619        0.654316718220E-05
 1499         6       111.722775        0.245906655963E-06
 1500         1       113.655063        0.359069265809E-07
 1500         2        88.897866        0.223350174608E-06
 1500         3        89.795317        0.398522152468E-07
 1500         4       124.677589        0.127641243205E-05
 1500         5       137.430122        0.654472789380E-05
 1500         6       111.755417        0.248348826274E-06
 1501         1       113.632978        0.345707064378E-07
 1501         2        88.821266        0.216410269521E-06
 1501         3        89.693680        0.391020925200E-07
 1501         4       124.678347        0.127073998571E-05
 1501         5       137.561261        0.654627554543E-05
 1501         6       111.787637        0.250489485333E-06
 1502         1       113.611275        0.332465589902E-07
 1502         2        88.745219        0.209563787403E-06
 1502         3        89.592915        0.383314448103E-07
 1502         4       124.679152        0.126536378913E-05
 1502         5       137.691014        0.654781881090E-05
 1502         6       111.819433        0.252324088987E-06
 1503         1       113.589950        0.319379085896E-07
 1503         2        88.669734        0.202821898408E-06
 1503         3        89.493037        0.375432590803E-07
 1503         4       124.680006        0.126029705420E-05
 1503         5       137.819361        0.654934455914E-05
 1503         6       111.850802        0.253844176944E-06
 1504         1       113.569000        0.306450987923E-07
 1504         2        88.594825        0.196178322282E-06
 1504         3        89.394060        0.367378266218E-07
 1504         4       124.680904        0.125553651525E-05
 1504         5       137.946280        0.655086135669E-05
 1504         6       111.881745        0.255046643966E-06
 1505         1       113.548422        0.293713119005E-07
 1505         2        88.520501        0.189643695862E-06
 1505         3        89.295998        0.359181152976E-07
 1505         4       124.681847        0.125109325544E-05
 1505         5       138.071751        0.655235656226E-05
 1505         6       111.912260        0.255925497167E-06
 1506         1       113.528211        0.281167610264E-07
 1506         2        88.446777        0.183211722897E-06
 1506         3        89.198864        0.350844086084E-07
 1506         4       124.682833        0.124696301420E-05
 1506         5       138.195754        0.655383862865E-05
 1506         6       111.942345        0.256479065804E-06
 1507         1       113.508364        0.268837016801E-07
 1507         2        88.373662        0.176888497159E-06
 1507         3        89.102673        0.342389767834E-07
 1507         4       124.683858        0.124315153435E-05
 1507         5       138.318268        0.655530045289E-05
 1507         6       111.971999        0.256704269746E-06
 1508         1       113.488879        0.256742274263E-07
 1508         2        88.301172        0.170679702135E-06
 1508         3        89.007440        0.333840558556E-07
 1508         4       124.684923        0.123966320410E-05
 1508         5       138.439272        0.655673532677E-05
 1508         6       112.001221        0.256599517076E-06
 1509         1       113.469751        0.244883453498E-07
 1509         2        88.229317        0.164579016869E-06
 1509         3        88.913180        0.325198931207E-07
 1509         4       124.686024        0.123649229925E-05
 1509         5       138.558748        0.655815156751E-05
 1509         6       112.030010        0.256165253012E-06
 1510         1       113.450978        0.233285856845E-07
 1510         2        88.158113        0.158595702963E-06
 1510         3        88.819907        0.316493232317E-07
 1510         4       124.687159        0.123364459696E-05
 1510         5       138.676675        0.655953782126E-05
 1510         6       112.058365        0.255401603415E-06
 1511         1       113.432557        0.221948149453E-07
 1511         2        88.087571        0.152723425644E-06
 1511         3        88.727637        0.307725555091E-07
 1511         4       124.688327        0.123111342653E-05
 1511         5       138.793033        0.656090232316E-05
 1511         6       112.086283        0.254310387220E-06
 1512         1       113.414485        0.210892929544E-07
